0.000000	101.324997
0.200000	103.287003
0.400000	105.249001
0.600000	107.210999
0.800000	109.172997
1.000000	111.135002
1.200000	113.097000
1.400000	115.058998
1.600000	117.021004
1.800000	118.983002
2.000000	120.945000
2.200000	122.906998
2.400000	124.869003
2.600000	126.831001
2.800000	128.792999
3.000000	130.755005
