0	101.465
0.2	104.288
0.4	108.414
0.6	111.671
0.8	114.929
1.0	118.620
1.2	121.878
1.4	125.569
1.6	128.392
1.8	131.650
2.0	134.907
2.2	138.381
2.4	142.290
2.6	145.113
2.8	148.805
3.0	151.194
