0.000000	101.324997
0.200000	104.680374
0.400000	108.035744
0.600000	111.391121
0.800000	114.746490
1.000000	118.101860
1.200000	121.457237
1.400000	124.812607
1.600000	128.167984
1.800000	131.523346
2.000000	134.878723
2.200000	138.234100
2.400000	141.589478
2.600000	144.944839
2.800000	148.300217
3.000000	151.655579
